x,y,z,intensity
2.286000013351440430e+00,-7.439000129699707031e+00,7.848000049591064453e+00,1.065353216000000000e+09
2.240000009536743164e+00,-7.780000209808349609e+00,7.842999935150146484e+00,1.065353216000000000e+09
2.188999891281127930e+00,-8.135999679565429688e+00,7.835000038146972656e+00,1.065353216000000000e+09
2.483000040054321289e+00,-7.064000129699707031e+00,7.868999958038330078e+00,1.065353216000000000e+09
2.460000038146972656e+00,-7.427000045776367188e+00,7.888999938964843750e+00,1.065353216000000000e+09
2.434999942779541016e+00,-7.791999816894531250e+00,7.895999908447265625e+00,1.065353216000000000e+09
2.404999971389770508e+00,-8.170000076293945312e+00,7.892000198364257812e+00,1.065353216000000000e+09
2.638999938964843750e+00,-7.041999816894531250e+00,7.914999961853027344e+00,1.065353216000000000e+09
2.628000020980834961e+00,-7.395999908447265625e+00,7.913000106811523438e+00,1.065353216000000000e+09
2.630000114440917969e+00,-7.798999786376953125e+00,7.947000026702880859e+00,1.065353216000000000e+09
2.621999979019165039e+00,-8.192000389099121094e+00,7.945000171661376953e+00,1.065353216000000000e+09
2.792999982833862305e+00,-7.007999897003173828e+00,7.953000068664550781e+00,1.065353216000000000e+09
2.802999973297119141e+00,-7.381000041961669922e+00,7.959000110626220703e+00,1.065353216000000000e+09
2.822999954223632812e+00,-7.785999774932861328e+00,7.980999946594238281e+00,1.065353216000000000e+09
2.842999935150146484e+00,-8.215999603271484375e+00,8.003999710083007812e+00,1.065353216000000000e+09
2.947999954223632812e+00,-6.975999832153320312e+00,7.995999813079833984e+00,1.065353216000000000e+09
2.980000019073486328e+00,-7.364999771118164062e+00,8.008999824523925781e+00,1.065353216000000000e+09
3.025000095367431641e+00,-7.793000221252441406e+00,8.043000221252441406e+00,1.065353216000000000e+09
3.069999933242797852e+00,-8.241999626159667969e+00,8.067999839782714844e+00,1.065353216000000000e+09
3.098000049591064453e+00,-6.929999828338623047e+00,8.027000427246093750e+00,1.065353216000000000e+09
3.155999898910522461e+00,-7.342000007629394531e+00,8.053000450134277344e+00,1.065353216000000000e+09
3.223999977111816406e+00,-7.782999992370605469e+00,8.090999603271484375e+00,1.065353216000000000e+09
3.292000055313110352e+00,-8.241000175476074219e+00,8.116000175476074219e+00,1.065353216000000000e+09
3.249000072479248047e+00,-6.883999824523925781e+00,8.060999870300292969e+00,1.065353216000000000e+09
3.334000110626220703e+00,-7.315999984741210938e+00,8.100000381469726562e+00,1.065353216000000000e+09
3.423000097274780273e+00,-7.762000083923339844e+00,8.131999969482421875e+00,1.065353216000000000e+09
3.519999980926513672e+00,-8.246000289916992188e+00,8.171999931335449219e+00,1.065353216000000000e+09
3.401000022888183594e+00,-6.835999965667724609e+00,8.097000122070312500e+00,1.065353216000000000e+09
3.512000083923339844e+00,-7.283999919891357422e+00,8.145000457763671875e+00,1.065353216000000000e+09
3.631999969482421875e+00,-7.757999897003173828e+00,8.196999549865722656e+00,1.065353216000000000e+09
3.763000011444091797e+00,-8.270000457763671875e+00,8.255000114440917969e+00,1.065353216000000000e+09
3.552000045776367188e+00,-6.789000034332275391e+00,8.135000228881835938e+00,1.065353216000000000e+09
3.687999963760375977e+00,-7.247000217437744141e+00,8.187000274658203125e+00,1.065353216000000000e+09
3.835999965667724609e+00,-7.734000205993652344e+00,8.246999740600585938e+00,1.065353216000000000e+09
3.993999958038330078e+00,-8.258999824523925781e+00,8.307000160217285156e+00,1.065353216000000000e+09
3.706000089645385742e+00,-6.741000175476074219e+00,8.178000450134277344e+00,1.065353216000000000e+09
3.871999979019165039e+00,-7.219999790191650391e+00,8.246999740600585938e+00,1.065353216000000000e+09
4.039000034332275391e+00,-7.702000141143798828e+00,8.293000221252441406e+00,1.065353216000000000e+09
4.236000061035156250e+00,-8.255999565124511719e+00,8.376999855041503906e+00,1.065353216000000000e+09
3.858000040054321289e+00,-6.689000129699707031e+00,8.220000267028808594e+00,1.065353216000000000e+09
4.046000003814697266e+00,-7.171000003814697266e+00,8.284999847412109375e+00,1.065353216000000000e+09
4.251999855041503906e+00,-7.682000160217285156e+00,8.357000350952148438e+00,1.065353216000000000e+09
4.468999862670898438e+00,-8.227999687194824219e+00,8.425999641418457031e+00,1.065353216000000000e+09
4.008999824523925781e+00,-6.633999824523925781e+00,8.260000228881835938e+00,1.065353216000000000e+09
4.225999832153320312e+00,-7.124000072479248047e+00,8.331000328063964844e+00,1.065353216000000000e+09
4.462999820709228516e+00,-7.651999950408935547e+00,8.416000366210937500e+00,1.065353216000000000e+09
4.706999778747558594e+00,-8.199999809265136719e+00,8.480999946594238281e+00,1.065353216000000000e+09
4.156000137329101562e+00,-6.570000171661376953e+00,8.293999671936035156e+00,1.065353216000000000e+09
4.395999908447265625e+00,-7.059000015258789062e+00,8.361000061035156250e+00,1.065353216000000000e+09
4.671000003814697266e+00,-7.605999946594238281e+00,8.465999603271484375e+00,1.065353216000000000e+09
4.954999923706054688e+00,-8.180000305175781250e+00,8.552000045776367188e+00,1.065353216000000000e+09
4.271999835968017578e+00,-6.455999851226806641e+00,8.265999794006347656e+00,1.065353216000000000e+09
4.348000049591064453e+00,-6.658999919891357422e+00,7.992000102996826172e+00,1.065353216000000000e+09
4.882999897003173828e+00,-7.563000202178955078e+00,8.522999763488769531e+00,1.065353216000000000e+09
5.197000026702880859e+00,-8.138999938964843750e+00,8.609000205993652344e+00,1.065353216000000000e+09
4.308000087738037109e+00,-6.229000091552734375e+00,8.095000267028808594e+00,1.065353216000000000e+09
4.385000228881835938e+00,-6.408999919891357422e+00,7.800000190734863281e+00,1.065353216000000000e+09
5.090000152587890625e+00,-7.506000041961669922e+00,8.569999694824218750e+00,1.065353216000000000e+09
5.448999881744384766e+00,-8.104999542236328125e+00,8.680000305175781250e+00,1.065353216000000000e+09
4.355000019073486328e+00,-6.031000137329101562e+00,7.959000110626220703e+00,1.065353216000000000e+09
4.522999763488769531e+00,-6.311999797821044922e+00,7.796000003814697266e+00,1.065353216000000000e+09
4.776999950408935547e+00,-6.711999893188476562e+00,7.770999908447265625e+00,1.065353216000000000e+09
5.686999797821044922e+00,-8.043999671936035156e+00,8.729000091552734375e+00,1.065353216000000000e+09
4.403999805450439453e+00,-5.843999862670898438e+00,7.835000038146972656e+00,1.065353216000000000e+09
4.594999790191650391e+00,-6.129000186920166016e+00,7.685999870300292969e+00,1.065353216000000000e+09
4.775000095367431641e+00,-6.396999835968017578e+00,7.515999794006347656e+00,1.065353216000000000e+09
4.868999958038330078e+00,-6.552000045776367188e+00,7.211999893188476562e+00,1.065353216000000000e+09
4.482999801635742188e+00,-5.699999809265136719e+00,7.769999980926513672e+00,1.065353216000000000e+09
4.745999813079833984e+00,-6.053999900817871094e+00,7.714000225067138672e+00,1.065353216000000000e+09
4.922999858856201172e+00,-6.294000148773193359e+00,7.510000228881835938e+00,1.065353216000000000e+09
5.008999824523925781e+00,-6.419000148773193359e+00,7.171999931335449219e+00,1.065353216000000000e+09
4.617000102996826172e+00,-5.630000114440917969e+00,7.808000087738037109e+00,1.065353216000000000e+09
4.783999919891357422e+00,-5.836999893188476562e+00,7.563000202178955078e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
5.061999797821044922e+00,-6.179999828338623047e+00,7.015999794006347656e+00,1.065353216000000000e+09
